week,lane,region,mode,carrier,units,spend_usd,on_time_pct,damage_rate_pct,invoice_accuracy_pct,days_to_settle,fuel_share,week_start
62,WAW→FRA,Europe,Intermodal,Pacific Rail Co,14588,35409.95,97.41,0.663,98.32,47,0.18,2026-05-04
62,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,47221,176571.63,95.99,0.396,97.89,45,0.32,2026-05-04
62,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18507,50193.21,91.88,0.433,98.42,42,0.18,2026-05-04
62,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,48003,118562.24,97.65,0.322,99.46,46,0.18,2026-05-04
62,SIN→SYD,Asia Pacific,LTL,Northwind Freight,28227,160549.08,95.3,0.331,99.02,43,0.28,2026-05-04
62,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,40115,107461.89,94.13,0.416,99.26,39,0.18,2026-05-04
62,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,48335,154449.31,99.48,0.285,98.62,41,0.32,2026-05-04
62,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,19733,105858.33,97.08,0.53,98.4,40,0.28,2026-05-04
62,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11668,42009.86,90.18,0.664,98.25,46,0.32,2026-05-04
63,LAX→ORD,North America,Truckload,BlueLine Express,17172,60923.48,89.48,0.175,96.66,43,0.32,2026-05-11
63,SEA→ORD,North America,Truckload,Northwind Freight,44520,146748.27,97.07,0.171,99.08,43,0.32,2026-05-11
63,SEA→LAX,North America,LTL,Atlas Logistics,19249,92923.47,96.04,0.321,98.64,44,0.28,2026-05-11
63,EWR→MEM,North America,Truckload,Meridian Carriers,39658,143354.77,95.31,0.489,99.1,45,0.32,2026-05-11
63,DFW→EWR,North America,LTL,Northwind Freight,16836,80121.97,91,0.636,98.72,46,0.28,2026-05-11
63,DFW→LAX,North America,LTL,Atlas Logistics,43451,217988.89,92.33,0.284,96.59,40,0.28,2026-05-11
63,ORD→PHX,North America,Air,Skyway Cargo,16411,164139.5,93.12,0.579,98.45,40,0.42,2026-05-11
63,PHX→ATL,North America,LTL,Atlas Logistics,23733,128320.84,90.73,0.6,98.6,46,0.28,2026-05-11
63,MAD→MXP,Europe,Truckload,Meridian Carriers,22780,78582.17,89.13,0.636,99.12,40,0.32,2026-05-11
63,MXP→FRA,Europe,LTL,BlueLine Express,48942,238148.89,95.95,0.501,98.56,40,0.28,2026-05-11
63,FRA→MXP,Europe,Air,Skyway Cargo,22576,235552.53,96.23,0.468,96.95,39,0.42,2026-05-11
63,AMS→MAD,Europe,Truckload,Northwind Freight,10644,37520.31,89.83,0.256,96.36,39,0.32,2026-05-11
63,WAW→LHR,Europe,Truckload,Atlas Logistics,27394,101601.06,94.38,0.207,98.83,40,0.32,2026-05-11
63,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13553,34470.1,96.47,0.567,98.88,43,0.18,2026-05-11
63,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,53130,201967.88,98.64,0.341,96.8,45,0.32,2026-05-11
63,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,17780,51023.32,91.44,0.415,98.99,43,0.18,2026-05-11
63,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,44337,104327.57,98.96,0.193,97.98,45,0.18,2026-05-11
63,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27191,151181.89,94.74,0.307,98.74,39,0.28,2026-05-11
63,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,38223,99297.37,92.29,0.353,97.43,42,0.18,2026-05-11
63,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,46536,151609.62,97.36,0.308,96.02,44,0.32,2026-05-11
63,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,18663,97765.22,96.01,0.542,99.28,39,0.28,2026-05-11
63,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11496,41975.3,91.26,0.679,98.73,45,0.32,2026-05-11
64,LAX→ORD,North America,Truckload,BlueLine Express,16670,59311.06,91.57,0.164,96.44,46,0.32,2026-05-18
64,SEA→ORD,North America,Truckload,Northwind Freight,51958,175806.31,97.36,0.211,97.95,47,0.32,2026-05-18
64,SEA→LAX,North America,LTL,Atlas Logistics,20271,100169.69,96.4,0.307,98.54,43,0.28,2026-05-18
64,EWR→MEM,North America,Truckload,Meridian Carriers,38262,141435.35,93.83,0.489,97.3,39,0.32,2026-05-18
64,DFW→EWR,North America,LTL,Northwind Freight,16646,79294.5,91.47,0.514,99.01,41,0.28,2026-05-18
64,DFW→LAX,North America,LTL,Atlas Logistics,42367,209732.44,93.53,0.344,96.87,41,0.28,2026-05-18
64,ORD→PHX,North America,Air,Skyway Cargo,15890,156696.22,93.5,0.647,97.33,45,0.42,2026-05-18
64,PHX→ATL,North America,LTL,Atlas Logistics,22524,114683.02,92.26,0.648,99.09,38,0.28,2026-05-18
64,MAD→MXP,Europe,Truckload,Meridian Carriers,22595,77071.39,91.75,0.65,97.01,44,0.32,2026-05-18
64,MXP→FRA,Europe,LTL,BlueLine Express,46430,232655.78,95.64,0.403,96.22,47,0.28,2026-05-18
64,FRA→MXP,Europe,Air,Skyway Cargo,23317,240633,99.3,0.481,99.17,47,0.42,2026-05-18
64,AMS→MAD,Europe,Truckload,Northwind Freight,9836,35073.72,88.74,0.16,98.02,40,0.32,2026-05-18
64,WAW→LHR,Europe,Truckload,Atlas Logistics,24165,85496.72,96.4,0.277,98.05,42,0.32,2026-05-18
64,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13732,33759.02,97.79,0.649,98.05,44,0.18,2026-05-18
64,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,53961,215099.37,99.19,0.343,96.37,45,0.32,2026-05-18
64,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18318,50760.03,89.94,0.492,98.37,39,0.18,2026-05-18
64,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,50444,121815.72,96.18,0.195,96.33,44,0.18,2026-05-18
64,SIN→SYD,Asia Pacific,LTL,Northwind Freight,29704,173275.93,94.81,0.348,96.51,39,0.28,2026-05-18
64,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,41586,111784.79,92.29,0.455,96.4,44,0.18,2026-05-18
64,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,48174,153854.19,96.25,0.294,96.53,43,0.32,2026-05-18
64,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20738,109976.27,96.69,0.575,96.85,45,0.28,2026-05-18
64,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11563,43255.35,91.45,0.625,98.8,40,0.32,2026-05-18
65,LAX→ORD,North America,Truckload,BlueLine Express,17176,63809.41,89.99,0.175,96.93,44,0.32,2026-05-25
65,SEA→ORD,North America,Truckload,Northwind Freight,50024,169949.92,94.79,0.204,97.26,44,0.32,2026-05-25
65,SEA→LAX,North America,LTL,Atlas Logistics,19240,96963.45,96.1,0.335,98.94,41,0.28,2026-05-25
65,EWR→MEM,North America,Truckload,Meridian Carriers,39732,154781.48,91.9,0.599,96.33,40,0.32,2026-05-25
65,DFW→EWR,North America,LTL,Northwind Freight,16870,82668.84,89.03,0.526,96.9,45,0.28,2026-05-25
65,DFW→LAX,North America,LTL,Atlas Logistics,39598,198080.19,91.57,0.335,97.63,46,0.28,2026-05-25
65,ORD→PHX,North America,Air,Skyway Cargo,16945,168809.77,90.7,0.561,98.2,46,0.42,2026-05-25
65,PHX→ATL,North America,LTL,Atlas Logistics,24176,124360.3,92.38,0.607,98.31,43,0.28,2026-05-25
65,MAD→MXP,Europe,Truckload,Meridian Carriers,22793,79869.89,90.53,0.626,98.22,40,0.32,2026-05-25
65,MXP→FRA,Europe,LTL,BlueLine Express,47723,232195.99,94.72,0.502,98.46,43,0.28,2026-05-25
65,FRA→MXP,Europe,Air,Skyway Cargo,24150,255546.47,95.99,0.447,96.64,45,0.42,2026-05-25
65,AMS→MAD,Europe,Truckload,Northwind Freight,11111,39644.43,89.38,0.147,98.2,40,0.32,2026-05-25
65,WAW→LHR,Europe,Truckload,Atlas Logistics,28622,105434.76,94.34,0.287,98.04,39,0.32,2026-05-25
65,WAW→FRA,Europe,Intermodal,Pacific Rail Co,15210,37384.01,99.04,0.647,97.52,43,0.18,2026-05-25
65,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,58698,227156.77,98.29,0.368,96.39,40,0.32,2026-05-25
65,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16613,48493.18,89.65,0.475,98.92,46,0.18,2026-05-25
65,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,51546,123707.82,96.44,0.258,96.15,39,0.18,2026-05-25
65,SIN→SYD,Asia Pacific,LTL,Northwind Freight,25644,143667.04,94.29,0.416,96.03,45,0.28,2026-05-25
65,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,41707,113782.1,95.92,0.389,97.99,42,0.18,2026-05-25
65,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,46497,149414.89,97.29,0.225,98.99,42,0.32,2026-05-25
65,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22326,124095.1,95.87,0.549,96.43,41,0.28,2026-05-25
65,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12213,44811.34,90.2,0.603,97.64,45,0.32,2026-05-25
66,LAX→ORD,North America,Truckload,BlueLine Express,17216,61884.2,90.7,0.279,96.27,46,0.32,2026-06-01
66,SEA→ORD,North America,Truckload,Northwind Freight,50774,171307.4,96.65,0.236,98.96,45,0.32,2026-06-01
66,SEA→LAX,North America,LTL,Atlas Logistics,19231,101550.48,95.36,0.307,98.89,40,0.28,2026-06-01
66,EWR→MEM,North America,Truckload,Meridian Carriers,39771,153732.35,93.92,0.581,96.1,45,0.32,2026-06-01
66,DFW→EWR,North America,LTL,Northwind Freight,17867,85920.07,89.81,0.524,98.36,45,0.28,2026-06-01
66,DFW→LAX,North America,LTL,Atlas Logistics,43454,219632.23,90.38,0.307,96.69,38,0.28,2026-06-01
66,ORD→PHX,North America,Air,Skyway Cargo,17387,175197.95,93.77,0.546,96.39,42,0.42,2026-06-01
66,PHX→ATL,North America,LTL,Atlas Logistics,28077,147714.25,94.43,0.701,97.41,45,0.28,2026-06-01
66,MAD→MXP,Europe,Truckload,Meridian Carriers,21914,73267.54,89.73,0.683,97.25,40,0.32,2026-06-01
66,MXP→FRA,Europe,LTL,BlueLine Express,51931,256382.92,96.52,0.477,96,41,0.28,2026-06-01
66,FRA→MXP,Europe,Air,Skyway Cargo,22815,237881.67,98.01,0.581,96.85,45,0.42,2026-06-01
66,AMS→MAD,Europe,Truckload,Northwind Freight,10869,39732.64,90.73,0.188,99.21,43,0.32,2026-06-01
66,WAW→LHR,Europe,Truckload,Atlas Logistics,29734,107603.42,95.52,0.157,98.97,44,0.32,2026-06-01
66,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13839,35010.8,98.91,0.571,97.16,45,0.18,2026-06-01
66,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,52060,207356.53,97.56,0.406,97.59,39,0.32,2026-06-01
66,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16529,45387.31,89.63,0.42,97.55,40,0.18,2026-06-01
66,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,53191,127294.59,98.98,0.219,98.37,45,0.18,2026-06-01
66,SIN→SYD,Asia Pacific,LTL,Northwind Freight,25636,146585.6,97.37,0.392,97.16,46,0.28,2026-06-01
66,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,38215,106373.06,92.52,0.454,99.27,46,0.18,2026-06-01
66,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,47782,156657.35,96.76,0.336,96.54,41,0.32,2026-06-01
66,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22239,123635.91,94.58,0.655,97.93,39,0.28,2026-06-01
66,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11169,40630.62,90.59,0.577,96.44,42,0.32,2026-06-01
67,LAX→ORD,North America,Truckload,BlueLine Express,18107,66669.99,91.94,0.164,96.46,38,0.32,2026-06-08
67,SEA→ORD,North America,Truckload,Northwind Freight,52078,174691.3,95.35,0.158,96.29,47,0.32,2026-06-08
67,SEA→LAX,North America,LTL,Atlas Logistics,19065,98725.15,92.86,0.223,96.28,44,0.28,2026-06-08
67,EWR→MEM,North America,Truckload,Meridian Carriers,40737,160702.59,95.45,0.49,97.86,45,0.32,2026-06-08
67,DFW→EWR,North America,LTL,Northwind Freight,18461,89322.62,90.64,0.541,97.21,46,0.28,2026-06-08
67,DFW→LAX,North America,LTL,Atlas Logistics,40593,212569.47,92.09,0.328,97.73,46,0.28,2026-06-08
67,ORD→PHX,North America,Air,Skyway Cargo,17188,176991.49,93.83,0.556,98.71,39,0.42,2026-06-08
67,PHX→ATL,North America,LTL,Atlas Logistics,25424,140228.2,93.31,0.639,98.05,40,0.28,2026-06-08
67,MAD→MXP,Europe,Truckload,Meridian Carriers,24933,88483.52,91.96,0.618,98.31,39,0.32,2026-06-08
67,MXP→FRA,Europe,LTL,BlueLine Express,48180,241731.71,94.18,0.482,96.24,43,0.28,2026-06-08
67,FRA→MXP,Europe,Air,Skyway Cargo,21420,217547.54,95.69,0.473,97.32,44,0.42,2026-06-08
67,AMS→MAD,Europe,Truckload,Northwind Freight,11061,39561.88,92.07,0.285,99.12,42,0.32,2026-06-08
67,WAW→LHR,Europe,Truckload,Atlas Logistics,27272,102848.1,97.92,0.228,96.6,45,0.32,2026-06-08
67,WAW→FRA,Europe,Intermodal,Pacific Rail Co,14243,35297.49,99.5,0.585,99.16,42,0.18,2026-06-08
67,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,57460,235820.16,98.29,0.438,97.76,43,0.32,2026-06-08
67,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,19097,54049.03,89.81,0.431,98.71,42,0.18,2026-06-08
67,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,46427,113180.37,98.29,0.277,97.84,41,0.18,2026-06-08
67,SIN→SYD,Asia Pacific,LTL,Northwind Freight,31543,175014.34,95.01,0.308,97.11,41,0.28,2026-06-08
67,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,41789,117663.93,96,0.486,98.03,42,0.18,2026-06-08
67,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,49344,156618.41,99.5,0.301,96.83,38,0.32,2026-06-08
67,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22184,124388.22,97.37,0.648,98.76,46,0.28,2026-06-08
67,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,13279,48994.38,90.84,0.578,97.7,43,0.32,2026-06-08
68,LAX→ORD,North America,Truckload,BlueLine Express,18511,69225.4,88.97,0.279,96.46,45,0.32,2026-06-15
68,SEA→ORD,North America,Truckload,Northwind Freight,52786,176709.93,94.74,0.17,98.66,39,0.32,2026-06-15
68,SEA→LAX,North America,LTL,Atlas Logistics,18789,98005.6,94.26,0.254,98.12,41,0.28,2026-06-15
68,EWR→MEM,North America,Truckload,Meridian Carriers,42530,159542.65,92.16,0.504,99.02,44,0.32,2026-06-15
68,DFW→EWR,North America,LTL,Northwind Freight,17932,88346.82,88.76,0.587,97.17,42,0.28,2026-06-15
68,DFW→LAX,North America,LTL,Atlas Logistics,45326,240176.25,91.28,0.319,99.05,40,0.28,2026-06-15
68,ORD→PHX,North America,Air,Skyway Cargo,17553,176480.1,91.13,0.543,98.44,44,0.42,2026-06-15
68,PHX→ATL,North America,LTL,Atlas Logistics,24860,134919.8,93.03,0.642,97.52,42,0.28,2026-06-15
68,MAD→MXP,Europe,Truckload,Meridian Carriers,21832,75012.75,90.04,0.623,99.21,39,0.32,2026-06-15
68,MXP→FRA,Europe,LTL,BlueLine Express,47156,236900.75,96.15,0.47,97.98,46,0.28,2026-06-15
68,FRA→MXP,Europe,Air,Skyway Cargo,25380,266536.26,96.86,0.464,98.21,41,0.42,2026-06-15
68,AMS→MAD,Europe,Truckload,Northwind Freight,11441,41900.05,90.36,0.234,98.74,46,0.32,2026-06-15
68,WAW→LHR,Europe,Truckload,Atlas Logistics,27902,108237.25,97.56,0.197,97.26,45,0.32,2026-06-15
68,WAW→FRA,Europe,Intermodal,Pacific Rail Co,15442,38630.52,98.7,0.64,97.77,42,0.18,2026-06-15
68,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,56131,219275.07,97.32,0.372,99.35,43,0.32,2026-06-15
68,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18988,53378.3,91.44,0.442,99.35,46,0.18,2026-06-15
68,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,55328,139302.3,96.12,0.264,97.43,46,0.18,2026-06-15
68,SIN→SYD,Asia Pacific,LTL,Northwind Freight,31279,173939.2,94.7,0.374,96.27,42,0.28,2026-06-15
68,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,36312,102156.15,95.15,0.466,98.11,44,0.18,2026-06-15
68,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,50479,171144.53,98.79,0.311,96.55,39,0.32,2026-06-15
68,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22405,121218.26,94.23,0.654,99.14,43,0.28,2026-06-15
68,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12888,49907.71,91.03,0.617,96.7,42,0.32,2026-06-15
69,LAX→ORD,North America,Truckload,BlueLine Express,20766,74449.41,91.88,0.284,98.19,38,0.32,2026-06-22
69,SEA→ORD,North America,Truckload,Northwind Freight,58367,194647.12,94.59,0.147,96.8,45,0.32,2026-06-22
69,SEA→LAX,North America,LTL,Atlas Logistics,20098,101171.49,93.27,0.249,99.11,44,0.28,2026-06-22
69,EWR→MEM,North America,Truckload,Meridian Carriers,46204,179214.29,94.76,0.501,96.03,44,0.32,2026-06-22
69,DFW→EWR,North America,LTL,Northwind Freight,19440,99566.45,92.43,0.541,96.85,41,0.28,2026-06-22
69,DFW→LAX,North America,LTL,Atlas Logistics,40554,216066.97,92.36,0.248,99.43,44,0.28,2026-06-22
69,ORD→PHX,North America,Air,Skyway Cargo,17640,182255.43,92.59,0.623,96.45,45,0.42,2026-06-22
69,PHX→ATL,North America,LTL,Atlas Logistics,24426,133164.03,93.14,0.622,97.06,47,0.28,2026-06-22
69,MAD→MXP,Europe,Truckload,Meridian Carriers,25895,86518.44,91.7,0.67,96.68,39,0.32,2026-06-22
69,MXP→FRA,Europe,LTL,BlueLine Express,54360,261163.89,95.71,0.441,97.08,40,0.28,2026-06-22
69,FRA→MXP,Europe,Air,Skyway Cargo,23328,244016.67,98.06,0.524,98.82,44,0.42,2026-06-22
69,AMS→MAD,Europe,Truckload,Northwind Freight,11489,43760.8,89.44,0.296,98.9,43,0.32,2026-06-22
69,WAW→LHR,Europe,Truckload,Atlas Logistics,28324,103618.19,96.41,0.27,97.47,46,0.32,2026-06-22
69,WAW→FRA,Europe,Intermodal,Pacific Rail Co,15007,36943.87,98.36,0.564,96.43,44,0.18,2026-06-22
69,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,56150,214935.57,97.21,0.363,98.2,47,0.32,2026-06-22
69,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,17790,51566.83,88.34,0.506,97.34,40,0.18,2026-06-22
69,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,50990,126120.01,97.96,0.312,96.09,43,0.18,2026-06-22
69,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27831,156047.8,95.93,0.398,96.34,42,0.28,2026-06-22
69,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,39810,107511.83,95.91,0.474,96.76,43,0.18,2026-06-22
69,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,48827,158660.88,98.63,0.329,98.44,45,0.32,2026-06-22
69,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22420,125989.92,94.91,0.613,98.1,40,0.28,2026-06-22
69,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,13187,48716.66,90.48,0.572,96.85,39,0.32,2026-06-22
70,LAX→ORD,North America,Truckload,BlueLine Express,18837,69404.68,89.31,0.288,98.78,38,0.32,2026-06-29
70,SEA→ORD,North America,Truckload,Northwind Freight,48557,159659.62,95.53,0.178,96.6,46,0.32,2026-06-29
70,SEA→LAX,North America,LTL,Atlas Logistics,20473,102898.12,93.06,0.224,98.79,42,0.28,2026-06-29
70,EWR→MEM,North America,Truckload,Meridian Carriers,47387,179624.42,95.45,0.488,96.92,42,0.32,2026-06-29
70,DFW→EWR,North America,LTL,Northwind Freight,19011,98138.7,91.31,0.6,96.77,45,0.28,2026-06-29
70,DFW→LAX,North America,LTL,Atlas Logistics,44516,225736,90.24,0.247,97.39,43,0.28,2026-06-29
70,ORD→PHX,North America,Air,Skyway Cargo,16807,173510.29,93.47,0.513,96.96,45,0.42,2026-06-29
70,PHX→ATL,North America,LTL,Atlas Logistics,25829,139459.73,91.55,0.642,98.63,41,0.28,2026-06-29
70,MAD→MXP,Europe,Truckload,Meridian Carriers,24235,82211.35,89.9,0.631,97.01,43,0.32,2026-06-29
70,MXP→FRA,Europe,LTL,BlueLine Express,54930,265492.56,94.57,0.513,97.74,44,0.28,2026-06-29
70,FRA→MXP,Europe,Air,Skyway Cargo,23163,236592.54,95.77,0.454,99.23,40,0.42,2026-06-29
70,AMS→MAD,Europe,Truckload,Northwind Freight,11861,42737.9,90.48,0.266,96.64,44,0.32,2026-06-29
70,WAW→LHR,Europe,Truckload,Atlas Logistics,27897,108521.18,97.97,0.205,97.39,47,0.32,2026-06-29
70,WAW→FRA,Europe,Intermodal,Pacific Rail Co,14632,36834.74,98.86,0.632,97.01,39,0.18,2026-06-29
70,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,53197,212729.68,96.27,0.417,97.41,46,0.32,2026-06-29
70,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,19877,57284.86,92.16,0.365,98.55,44,0.18,2026-06-29
70,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,52540,128624.03,99.03,0.182,97.66,45,0.18,2026-06-29
70,SIN→SYD,Asia Pacific,LTL,Northwind Freight,30607,173740.46,93.6,0.332,96.81,39,0.28,2026-06-29
70,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,40892,107195.93,95.47,0.474,96.03,41,0.18,2026-06-29
70,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,53387,173028.24,99.35,0.232,99.07,42,0.32,2026-06-29
70,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20986,112748.4,94.52,0.66,96.88,45,0.28,2026-06-29
70,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12247,45166.95,91.85,0.635,96.81,44,0.32,2026-06-29
71,LAX→ORD,North America,Truckload,BlueLine Express,19473,74713.96,91.91,0.235,98.95,45,0.32,2026-07-06
71,SEA→ORD,North America,Truckload,Northwind Freight,52752,185240.4,95.79,0.179,99.04,40,0.32,2026-07-06
71,SEA→LAX,North America,LTL,Atlas Logistics,21404,111767.34,92.84,0.287,98.96,42,0.28,2026-07-06
71,EWR→MEM,North America,Truckload,Meridian Carriers,40091,158020.1,92.09,0.598,96.74,47,0.32,2026-07-06
71,DFW→EWR,North America,LTL,Northwind Freight,18427,92791.08,90.45,0.555,97,43,0.28,2026-07-06
71,DFW→LAX,North America,LTL,Atlas Logistics,41356,208668.51,91.7,0.374,99.32,43,0.28,2026-07-06
71,ORD→PHX,North America,Air,Skyway Cargo,17917,186320.67,90.14,0.52,98.23,42,0.42,2026-07-06
71,PHX→ATL,North America,LTL,Atlas Logistics,29109,160242.99,91.96,0.694,97.85,44,0.28,2026-07-06
71,MAD→MXP,Europe,Truckload,Meridian Carriers,24586,84491.86,92.59,0.654,98.8,38,0.32,2026-07-06
71,MXP→FRA,Europe,LTL,BlueLine Express,49355,249602.84,96.21,0.478,97.48,43,0.28,2026-07-06
71,FRA→MXP,Europe,Air,Skyway Cargo,26858,288793.63,98.61,0.446,97.67,39,0.42,2026-07-06
71,AMS→MAD,Europe,Truckload,Northwind Freight,11671,41826.05,89.85,0.168,96.65,39,0.32,2026-07-06
71,WAW→LHR,Europe,Truckload,Atlas Logistics,26030,94252.98,98.04,0.199,96.12,40,0.32,2026-07-06
71,WAW→FRA,Europe,Intermodal,Pacific Rail Co,15125,37017.03,99.19,0.532,97.85,44,0.18,2026-07-06
71,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,54417,213390.62,97.42,0.389,96.72,42,0.32,2026-07-06
71,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,20710,58527.23,92.04,0.392,99.03,39,0.18,2026-07-06
71,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,56177,142428.98,97.39,0.229,96.88,42,0.18,2026-07-06
71,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27953,154822.44,96.74,0.39,96.44,39,0.28,2026-07-06
71,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,42202,115290.02,93.08,0.354,97.61,46,0.18,2026-07-06
71,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,48032,151946.79,97.13,0.342,98.66,41,0.32,2026-07-06
71,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,23521,130234.51,94.28,0.516,96.15,42,0.28,2026-07-06
71,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12304,47624.84,89.52,0.579,96.68,38,0.32,2026-07-06
72,LAX→ORD,North America,Truckload,BlueLine Express,20984,76808.51,90.22,0.279,98.93,42,0.32,2026-07-13
72,SEA→ORD,North America,Truckload,Northwind Freight,55813,195992.89,96.14,0.24,96.84,43,0.32,2026-07-13
72,SEA→LAX,North America,LTL,Atlas Logistics,19986,104810.72,93.27,0.277,97.38,42,0.28,2026-07-13
72,EWR→MEM,North America,Truckload,Meridian Carriers,46712,176330.01,93.4,0.629,96.5,43,0.32,2026-07-13
72,DFW→EWR,North America,LTL,Northwind Freight,19979,97929.88,88.7,0.526,97.15,41,0.28,2026-07-13
72,DFW→LAX,North America,LTL,Atlas Logistics,46146,240505.37,91.79,0.262,97.1,45,0.28,2026-07-13
72,ORD→PHX,North America,Air,Skyway Cargo,16924,178454.99,91.58,0.532,96.1,39,0.42,2026-07-13
72,PHX→ATL,North America,LTL,Atlas Logistics,29216,154450.61,93.14,0.742,99.25,42,0.28,2026-07-13
72,MAD→MXP,Europe,Truckload,Meridian Carriers,27368,94825.02,90.81,0.625,96.31,45,0.32,2026-07-13
72,MXP→FRA,Europe,LTL,BlueLine Express,50509,244690.4,96.9,0.481,99.18,40,0.28,2026-07-13
72,FRA→MXP,Europe,Air,Skyway Cargo,24741,256358.74,98.16,0.479,96.28,39,0.42,2026-07-13
72,AMS→MAD,Europe,Truckload,Northwind Freight,12399,47227.74,91.82,0.289,96,43,0.32,2026-07-13
72,WAW→LHR,Europe,Truckload,Atlas Logistics,26835,99923.62,95.76,0.281,97.78,41,0.32,2026-07-13
72,WAW→FRA,Europe,Intermodal,Pacific Rail Co,17392,42708.17,98.03,0.574,99.36,45,0.18,2026-07-13
72,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,62952,259214.51,99.5,0.403,96.28,40,0.32,2026-07-13
72,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,19264,55103.68,89.88,0.503,96.15,46,0.18,2026-07-13
72,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,57547,144704.02,97.14,0.278,98.15,45,0.18,2026-07-13
72,SIN→SYD,Asia Pacific,LTL,Northwind Freight,30663,176148.33,94.87,0.318,97.12,43,0.28,2026-07-13
72,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,45748,126920.04,95.24,0.469,96.86,43,0.18,2026-07-13
